PubChemID,Type,SMILES,covalent
N/A,N/A,O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)C[C@H](O)[C@@H](N3CCOCC3)C4)C)CC2)C[C@@H]1[N]1(CCCC1)CC=C)C)C(=O)C,0
N/A,N/A,Fc1c(Cn2c3N=[C](=N[C](NCCN4CCOCC4)c3nc2)OCCCC)c(F)ccc1,0
N/A,N/A,Clc1c(c(F)c(NCC(F)(F)c2ccccc2)cc1)CC(=O)NCCO[N]C(=[NH2])N,0
N/A,N/A,Clc1c(CC(=[NH2])[N]/C(=N/c2ccc(cc2)C#N)/S)c(Cl)ccc1,0
N/A,N/A,Fc1c(Nc2n(C(C)C)c3N=[C](=N[CH]c3n2)Oc2c(F)cccc2F)cccc1,0
N/A,N/A,S(=O)(=O)(NC)c1ccc(/[NH]=C/[C]2c3c(NC2=O)cccc3)cc1,0
N/A,N/A,S1(=O)(=O)Cc2c(C1)ccc(/[NH]=C/[C]1c3c(NC1=O)ccc(c3)c1ocnc1)c2,0
N/A,N/A,S(=O)(=O)(Nc1sccn1)c1ccc(/[NH]=C/[C]2c3c(NC2=O)cccc3)cc1,0
N/A,N/A,S(=O)(=O)([N]C(=[NH2])N)c1ccc(/[NH]=C/[C]2c3c(NC2=O)cccc3)cc1,0
N/A,N/A,S(C1=C(N2[C@@H]([C@H](C2=O)[C@H](O)C)[C@H]1C)C(=O)[O])[C@H]1C[C@H]([NH2]C1)C(=O)N(C)C,0
N/A,N/A,Clc1ccc(C[C@@]2([NH3])CC[N@@](CC2)[C]2N=C[N]c3[nH]ccc23)cc1,0
N/A,N/A,S(C1=NC(=[N]=C(NCC)[N]1)NC(C)(C)C)C,0
N/A,N/A,[O][N]1(CCCCC1)CCc1ccc(NC(=O)CCCC(=O)O)cc1,0
N/A,N/A,S(=O)(=O)(N[C@@H](Cc1ccc(OCCCCC2CC[NH2]CC2)cc1)C(=O)[O])CCCC,0
N/A,N/A,O(CCO[C]1=NC(=N[C](N=1)N)N)c1ccccc1,0
N/A,N/A,O(CC[N](C(C)C)(C(C)C)C)C(=O)C1c2c(Oc3c1cccc3)cccc2,0
N/A,N/A,Brc1ccc(CSC[C@H]([NH3])C(=O)[O])cc1,0
N/A,N/A,[O]C(=O)[C@@H]([NH3])Cc1ccc(cc1)C(=O)c1ccccc1,0
N/A,N/A,Fc1ccc(c2c(n(oc2=O)COCC)[C]2N=[C](=NC=C2)Oc2c(O)cccc2)cc1,0
N/A,N/A,O1C(=N[C](/C=[NH]/CCCC(=O)O)C1=O)c1ccccc1,0
N/A,N/A,Clc1c(C(=O)Nc2c(cc(O[C]3=N[CH]C=CN=3)cc2)C(=O)O)ccc(Cl)c1,0
N/A,N/A,Clc1c([N]C(=[NH2])[N]C(=[NH2])N)cc(cc1)C(F)(F)F,0
N/A,N/A,O(c1cc([N]C(=[NH2])[N]C(=[NH2])N)cc(OC)c1)C,0
N/A,N/A,[O]c1c(NC(=O)C)c([NH3])cc(c1)C(=O)O,0
N/A,N/A,s1c(nc2c1cccc2)C(=O)[C@@H](N)CCC[N]C(=[NH2])N,0
N/A,N/A,o1c(C2=NN3C(=[N]=C(NCCc4ccc(O)cc4)N=C3N)[N]2)ccc1,0
N/A,N/A,S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)[C@H](N=[N]=[N])c1ccccc1,0
N/A,N/A,S1C[C@H]([NH2][C@@H](CCc2ccccc2)C(=O)OCC)C(=O)N(C[C@H]1c1sccc1)CC(=O)[O],0
N/A,N/A,[N](CC)(CC)(CC)CC,0
N/A,N/A,[N](CCCCN)C(=[NH2])N,0
N/A,N/A,O([C@@H](C[N](C)(C)C)CC(=O)[O])C(=O)C,0
N/A,N/A,Clc1ccc([C@H](C[NH3])CC(=O)[O])cc1,0
N/A,N/A,s1c(C(O)(C(=O)O[C@@H]2[C@H]3CC[N@@](C2)(CC3)CCCOc2ccccc2)c2sccc2)ccc1,0
N/A,N/A,Brc1ccc(c2c(NS(=O)(=O)NCCC)ncnc2OCCO[C]2=N[CH]C(=CN=2)Br)cc1,0
N/A,N/A,[N](CCCCCC[N](C)(C)C)(C)(C)C,0
N/A,N/A,O=C1NC[C@H](NC(=O)C[C@@H](N)[C@H](O)CCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C](C(=O)N[C@H]1[C@@H]1NC(=NCC1)N)/C=[NH]/C(=O)N)CO)CO,0
N/A,N/A,OC([C@]12CC[N@](CC1)(CC2)CCOCc1ccccc1)(c1ccccc1)c1ccccc1,0
N/A,N/A,O=C(N(c1ccc(/[NH]=C(/[C]2c3c(NC2=O)cc(cc3)C(=O)OC)\c2ccccc2)cc1)C)CN1CCN(CC1)C,0
N/A,N/A,[S]CC[NH3],0
N/A,N/A,Brc1c(C[N]2(CCOCC[C@H]3[C@@H]4C([C@@H](C4)CC3)(C)C)CCOCC2)cc(OC)c(OC)c1,0
N/A,N/A,O=C(CCC(=O)[O])C[NH3],0
N/A,N/A,SC([C@@H]([NH3])C(=O)[O])(C)C,0
N/A,N/A,[O]C(=O)/C=C/c1nc(/C(=C/C[NH]2CCCC2)/c2ccc(cc2)C)ccc1,0
N/A,N/A,OCC[N](C)(C)C,0
N/A,N/A,O(CC[N](Cc1ccccc1)(C)C)CCOc1ccc(C(CC(C)(C)C)(C)C)cc1,0
N/A,N/A,O=C(N[C@@H](CCCC[NH3])C(=O)[O])[C@@H](NC(=O)CN)Cc1[nH]cnc1,0
N/A,N/A,Clc1ccc(NC(=[NH2])[N]C(=[NH2])[N]CCCCCC[N]C(=[NH2])[N]C(=[NH2])Nc2ccc(Cl)cc2)cc1,0
N/A,N/A,Fc1c(N2[C@H]3C[C@H]([NH](C3)C)C2)cc2n(C3CC3)cc(c(=O)c2c1)C(=O)[O],0
N/A,N/A,O=C(N1[C@@H](Cc2c(C1)cccc2)C(=O)[O])[C@@H]([NH2][C@@H](CCc1ccccc1)C(=O)OCC)C,0
N/A,N/A,Fc1c2n(C3CC3)cc(c(=O)c2c(F)c(F)c1N1C[C@@H]([NH2][C@@H](C1)C)C)C(=O)[O],0
N/A,N/A,Fc1c(N2CC[NH2]CC2)cc2n(cc(c(=O)c2c1)C(=O)[O])c1ccc(F)cc1,0
N/A,N/A,O([C@@H]1O[C@H]([C@@](O)([C@H]1O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1NC)CO)CO)C)[C@@H]1[C@@H]([N]C(=[NH2])N)[C@H](O)[C@@H]([N]C(=[NH2])N)[C@H](O)[C@H]1O,0
N/A,N/A,Clc1ccc(cc1)[CH][N]NC(=[NH2])[N][N][CH]c1ccc(Cl)cc1,0
N/A,N/A,O(CC[N](CCCCCCCCCCCC)(C)C)c1ccccc1,0
N/A,N/A,OCc1c(C[NH3])c([O])c(nc1)C,0
N/A,N/A,O=C(N1[C@@H](CN(C1=O)C)C(=O)[O])[C@@H]([NH2][C@@H](CCc1ccccc1)C(=O)OCC)C,0
N/A,N/A,O=C([O])[C@@H]([NH3])CCCNC(=[NH2])[N]C,0
N/A,N/A,O=C1N[C@@H](CCC[N]C(=[NH2])N)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H]1C(C)C)C)Cc1ccccc1)CC(=O)O,0
N/A,N/A,O=C(N1CC[C@H](N(C)C)CC1)c1ccc(NC(=O)Nc2ccc(C3=NC(=[N]=C(N4CCOCC4)[N]3)N3CCOCC3)cc2)cc1,0
N/A,N/A,[N](CCc1ccccc1)C(=[NH2])[N]C(=[NH2])N,0
N/A,N/A,Clc1ccc([C@@H](C[NH3])CC(=O)[O])cc1,0
N/A,N/A,[O]C(=O)[C@@H](CCC[NH3])Cc1ncn(c1)CCC,0
N/A,N/A,S(CCC(=[NH2])[N]S(=O)(=O)N)Cc1nc(sc1)[N]C(=[NH2])N,0
N/A,N/A,Fc1ccc(CC[N@]23C[C@H](OC(=O)[C@](N4CCCCC4)(C)c4ccccc4)[C@H](CC2)CC3)cc1,0
N/A,N/A,[P@](=O)(OC[C@H]1O[C@@H](n2ccc(nc2=O)N)[C@H](O)[C@@H]1O)(O[P@@](=O)(OCC[N](C)(C)C)[O])O,0
N/A,N/A,S(CC[C@H](N)C(=O)O)CC[N]C(=[NH2])C,0
N/A,N/A,O(CC[N](CC)(CC)C)C(=O)C1c2c(Oc3c1cccc3)cccc2,0
N/A,N/A,[N](C1c2c(-c3c1cccc3)cccc2)(CCCCCC[N](C1c2c(-c3c1cccc3)cccc2)(C)C)(C)C,0
N/A,N/A,O1[C@@](N=[N]=[N])([C@@H](OC(=O)C(C)C)[C@@H](OC(=O)C(C)C)[C@@H]1n1ccc(nc1=O)N)COC(=O)C(C)C,0
N/A,N/A,Clc1cc(NC(=[NH2])[N]C(=[NH2])[N]C(C)C)ccc1Cl,0
N/A,N/A,S(ON1[C@H]2CN([C@@H](CC2)C(=O)NC2CC[NH2]CC2)C1=O)([O])([O])[O],0
N/A,N/A,Clc1ccc(CCO[C]2=Nc3n([C@@H]4O[C@@H]([C@@H](O)[C@H]4O)CO)cnc3[C](N=2)N)cc1,0
N/A,N/A,Clc1cc([C@@H](O)C(=O)N2[C@@H](CC2)C(=O)NCc2ccc(cc2)C(=[NH2])[N]OC)cc(OC(F)F)c1,0
N/A,N/A,[O]C(=O)C[NH2]C,0
N/A,N/A,Fc1cc([C@@H](c2noc([N]C(=[NH2])N3CCOCC3)c2)C)ccc1c1ccccc1,0
N/A,N/A,O(c1cc2c(cc(cc2)C(=N)N)cc1)C(=O)c1ccc([N]C(=[NH2])N)cc1,0
N/A,N/A,OCC[N](C)(C)C,0
N/A,N/A,O([C]1=N[C]2N(Cc3cc(CN4CCCC4)ccc3)CC(=O)NC2=C(N=1)N)CCCC,0
N/A,N/A,S(=O)(=O)(C(C)C)c1c(NC2=[N]=C(Nc3c(OC)cc(N4CC[C@H](N5CCN(CC5)C)CC4)cc3)N=C[N]2)cccc1,0
N/A,N/A,O(C(=O)[C@@H](N)CCC[N]C(=[NH2])NN(=O)=O)C,0
N/A,N/A,O1[C@H]([C@H](NC(=O)C)[C@@H]([N]C(=[NH2])N)C=C1C(=O)O)[C@H](OC)[C@H](O)CO,0
N/A,N/A,O([C@H]1C[N](CC1)(C)C)C(=O)[C@@](O)(C1CCCC1)c1ccccc1,0
N/A,N/A,O(C(=O)CCCCC[N]C(=[NH2])N)c1ccc(cc1)C(=O)OCC,0
N/A,N/A,S(=O)(=O)(c1c(S(=O)(=O)C)cc(c(c1)C)C(=O)[N]C(=[NH2])N)C,0
N/A,N/A,[S@@]([O])([NH])(CC[C@H]([NH3])C(=O)[O])CCCC,0
N/A,N/A,FC(F)c1n(C2=NC(=[N]=C(N3CCOCC3)[N]2)N2CCOCC2)c2c(n1)cccc2,0
N/A,N/A,[O]C(=O)CC1(CCCCC1)C[NH3],0
N/A,N/A,[N]([N]C(=[NH2])N)[C](C)[CH][N][N]C(=[NH2])N,0
N/A,N/A,[NH]1=C2/N=c\3/[nH]/c(=N/C4=N/C(=N\C5=c6c(=C(/N=C\1/c1c2cccc1)[N]5)cccc6)/c1c4cccc1)/c1c3cccc1,0
N/A,N/A,O=C(N[N][CH]c1c([O])c(CC=C)ccc1)C[NH]1CCN(CC1)Cc1ccccc1,0
N/A,N/A,S(=O)(=O)(N[C@H](C(=O)N1CCN(CC1)C(=O)OCC)Cc1cc(ccc1)C(=[NH2])[N]O)c1c(C(C)C)cc(cc1C(C)C)C(C)C,0
N/A,N/A,Clc1c(C2=[N]=C([N]C(=N2)N)N)cc(Cl)cc1,0
N/A,N/A,S(=O)(=O)(N1[C@H](CN(CC1)C1=NC2=[N]=C(N=C[C]2S1)C1CC1)C(=O)NCc1cc(F)c(OC(F)(F)F)cc1)c1ccc(cc1)C(F)(F)F,0
N/A,N/A,[N](C(=[NH2])N)C(=N)N,0
N/A,N/A,O1C[C@H]2N([C@H](CC2)C1)C1=[N]=C(N2CCOCC2)[N]C(=N1)c1ccc(NC(=O)Nc2ccncc2)cc1,0
N/A,N/A,[O][N](CCC=C1c2c(CCc3c1cccc3)cccc2)(C)C,0
N/A,N/A,Oc1cc([N](CC)(C)C)ccc1,0
N/A,N/A,O(CC[N](CC)(CC)C)C(=O)C(O)(c1ccccc1)c1ccccc1,0
N/A,N/A,P(=O)(O)(O)[N]C(=[NH2])N(CC(=O)O)C,0
N/A,N/A,O1[C@@H](COc2c1cccc2)C[N]C(=[NH2])N,0
N/A,N/A,[O]C(=O)[C@H]([NH2]C(=O)C)CC(C)C,0
N/A,N/A,O=C([O])c1ccc(C[NH3])cc1,0
N/A,N/A,[N]1([C@H](C(=C(c2ccccc2)c2ccccc2)CC1)C)(CC)CC,0
N/A,N/A,Clc1c(CC(=O)[N]C(=[NH2])N)c(Cl)ccc1,0
N/A,N/A,N(CC)(CC)C1=[N]=C(N(CC)CC)N=C([N]1)NN,0
N/A,N/A,O([C@H](C[N](C)(C)C)C)C(=O)N,0
N/A,N/A,[N](CCCCCCCCCCCC)(Cc1ccccc1)(C)C,0
N/A,N/A,O[C@@H]([C@H](NC(=O)CN=[N]=[N])CO)c1ccc(N(=O)=O)cc1,0
N/A,N/A,O([C@H]1C[N](CC1)(CC)CC)C(=O)C(O)(c1ccccc1)c1ccccc1,0
N/A,N/A,Clc1c(c(Cl)ccc1)[CH][N][N]C(=[NH2])NO,0
N/A,N/A,S1c2c(N(C[C@H]([N](C)(C)C)C)c3c1cccc3)cccc2,0
N/A,N/A,O(CC[N](Cc1ccccc1)(C)C)c1ccccc1,0
N/A,N/A,O(CC[N](CC)(CC)C)C(=O)[C@H]([C@@H](CC)C)c1ccccc1,0
N/A,N/A,[N]([C@@H](CC(c1ccccc1)c1ccccc1)C)(CC)(C)C,0
N/A,N/A,O(C[C@H]1[N](CCC1)(C)C)C(=O)C(O)(c1ccccc1)c1ccccc1,0
N/A,N/A,O(C[C@H]1[N](CCCC1)(C)C)C(=O)C(O)(c1ccccc1)c1ccccc1,0
N/A,N/A,S([O])([O])([O])N1[C@@H]([C@H](NC(=O)/C(=N\OCC(=O)O)/c2nc(sc2)[NH3])C1=O)COC(=O)N,0
N/A,N/A,O[C@@H]1[C@@H]2[C@H]3[N@@]4([C@H]([C@@H]5N(c6c([C@@]15C3)cccc6)C)C[C@H]2[C@@H]([C@H]4O)CC)CCC,0
N/A,N/A,O1CCN(CC1)C(=N)[N]C(=[NH2])N,0
N/A,N/A,N1[C@H](CCCCCC1)C[N]C(=[NH2])N,0
N/A,N/A,Clc1ccc([N]C(=[NH2])[N]C(=[NH2])N2CCN(CC2)C(=[NH2])[N]C(=[NH2])[N]c2ccc(Cl)cc2)cc1,0
N/A,N/A,Brc1c([O])c(c2c(n(c(c2C(=O)OCC)CSc2ccccc2)C)c1)C[NH](C)C,0
N/A,N/A,O(CC[N](C)(C)C)[C@H](Cc1ccccc1)c1ccccc1,0
N/A,N/A,OC/C=C/1\[C@@H]2C[C@@H]3[N@@](CC[C@@]43[C@H]3N(C=C5[C@@H]6N(C=C23)c2c([C@@]36[C@H]6[N@@](CC3)(C/C(=C/CO)/[C@@H]5C6)CC=C)cccc2)c2c4cccc2)(C1)CC=C,0
N/A,N/A,Oc1cn(C[C@H]([NH3])C(=O)[O])ccc1=O,0
N/A,N/A,s1c([C@](O)(C2CCCC2)C(=O)OCC[N](CC)(CC)C)ccc1,0
N/A,N/A,S(=O)(=O)([N]C(=[NH2])S)c1ccc(N)cc1,0
N/A,N/A,S(P(=O)(OCC)OCC)CC[N](C)(C)C,0
N/A,N/A,[N]1(CCC(=C(c2ccccc2)c2ccccc2)CC1)(C)C,0
N/A,N/A,[O]C(=O)CCN[N](C)(C)C,0
N/A,N/A,S(=O)(=O)([N]C(=[NH2])N)c1ccc(N)cc1,0
N/A,N/A,O(C(=O)Cc1ccc(OC(=O)c2ccc([N]C(=[NH2])N)cc2)cc1)CC(=O)N(C)C,0
N/A,N/A,Fc1c(N2CC[NH2]CC2)cc2n(CC)cc(c(=O)c2c1)C(=O)[O],0
N/A,N/A,O=C(N)C(CC[N]1(CCCCC1)C)(c1ccccc1)c1ccccc1,0
N/A,N/A,S1c2c(N3CC[NH](CC3)C)c(F)cc3c2n(CC1)cc(c3=O)C(=O)[O],0
N/A,N/A,[N](CCCCCCCCCCCCCC)(Cc1ccccc1)(C)C,0
N/A,N/A,Clc1c(OCCN[N]C(=[NH2])N)c(Cl)ccc1,0
N/A,N/A,[O][N](CCCN1c2c(CCc3c1cccc3)cccc2)(C)C,0
N/A,N/A,O=c1c2c(nc(N3CC[NH2]CC3)nc2)n(CC)cc1C(=O)[O],0
N/A,N/A,S1c2c(N(C[C@H]([N](CCO)(C)C)C)c3c1cccc3)cccc2,0
N/A,N/A,O([C@H]1C[N](CCC1)(CC)C)C(=O)C(O)(c1ccccc1)c1ccccc1,0
N/A,N/A,s1c(C(=C2C[N](C[C@H](OC)C2)(C)C)c2sccc2)ccc1,0
N/A,N/A,FC(F)(F)c1nc(C2=[N]=C(NCC(O)(C)C)N=C(Nc3cc(ncc3)C(F)(F)F)[N]2)ccc1,0
N/A,N/A,O(CC[N](C)(C)C)C(=O)CCC(=O)OCC[N](C)(C)C,0
N/A,N/A,[N](CCCCCCCC)(CCCCCCCC)(C)C,0
N/A,N/A,S(CC[C@H]([NH3])C(=O)[O])C,0
N/A,N/A,N1(CC1)C1=[N]=C(N2CC2)[N]C(=N1)N1CC1,0
N/A,N/A,[O]C(=O)CC[C@H]([NH3])C=C,0
N/A,N/A,O([C@@H]1[C@@H]([N]C(=[NH2])N)[C@H](O)[C@@H]([N]C(=[NH2])N)[C@H](O)[C@H]1O)[C@@H]1O[C@H]([C@@](O)([C@H]1O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1NC)CO)C=O)C,0
N/A,N/A,N(c1ccccc1)C(=[NH2])[N]c1ccccc1,0
N/A,N/A,[N]1(CCCC1)(CCCCC[N]1(CCCC1)C)C,0
N/A,N/A,Clc1ccc(C2(O)CC[N]([O])(CC2)CCC(c2ccccc2)(c2ccccc2)C(=O)N(C)C)cc1,0
N/A,N/A,FC(F)(F)c1c(C2=NC(=[N]=C(N3CCOCC3)[N]2)N2CCOCC2)cnc(N)c1,0
N/A,N/A,Clc1c(C(=O)NCC[N]2(CCCC2)CC2=C(N3[C@H](SC2)[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)/c2nc(sc2)N)C3=O)C(=O)[O])ccc(O)c1O,0
N/A,N/A,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C[N](Cc2n(cnc2N(=O)=O)C)(C)C)nc3)ccc1Cl,0
N/A,N/A,Brc1ccc(c2c(NS(=O)(=O)N)ncnc2OCCO[C]2=N[CH]C(=CN=2)Br)cc1,0
N/A,N/A,O1[C@@](N=[N]=[N])([C@@H](OC(=O)C(C)C)[C@@H]([C@@H]1n1ccc(nc1=O)N)C)COC(=O)C(C)C,0
N/A,N/A,O[C@]12[C@@H]3[N](CC[C@]1(c1c(C3)ccc(c1O)C(=O)N)CC(=O)CC2)(CC1CC1)C,0
N/A,N/A,S(=O)(=O)(Nc1nccc(Cc2c(c3c(oc2=O)cc(O[C]2=N[CH]C=CN=2)cc3)C)c1F)NC,0
N/A,N/A,Clc1ccc(NC(=[NH2])[N]C(=[NH2])[N]C(C)C)cc1,0
N/A,N/A,Fc1c(N2CC[NH](CC2)C)c2OC[C@@H](n3c2c(c1)c(=O)c(c3)C(=O)[O])C,0
N/A,N/A,O1[C@@H]2[C@H]([C@@H]([C@H]1CC2)C(=O)[O])C(=O)N1CC[NH](CC1)C,0
N/A,N/A,S(P(=O)([O])[O])CC[NH2]CCC[NH3],0
N/A,N/A,FCC[N](C)(C)C,0
N/A,N/A,O([C@@H](C[N](C)(C)C)CC(=O)[O])C(=O)CC,0
N/A,N/A,Brc1c(C[N](CC)(C)C)cccc1,0
N/A,N/A,OCC[N](C)(C)C,0
N/A,N/A,O([C@H](CCC)C)[C]1=Nc2n(CCCCCN3CCCCC3)c(=O)[nH]c2[C](N=1)N,0
N/A,N/A,N1(CCCCCCC1)CC[N]C(=[NH2])N,0
N/A,N/A,S1(=O)(=O)CC([C@H](O)[C@@H](c2c1ccc(N(C)C)c2)c1ccc(OCc2ccc(C[N@@]34CC[N@@](CC3)CC4)cc2)cc1)(CCCC)CCCC,0
N/A,N/A,[O][N@@]12[C@@H]3[C@@H]([C@@H]4N(C[C@@H]3CCC2)C(=O)CCC4)CCC1,0
N/A,N/A,Clc1cc(N2[C@H](c3n(C(C)C)c(nc3C2=O)C2=CN=[C](=[N]=C2OC)OC)c2ccc(Cl)cc2)c(=O)n(c1)C,0
N/A,N/A,F[C@H]1[C@H](O)[C@@](O[C@H]1n1ccc(nc1=O)N)(N=[N]=[N])CO,0
N/A,N/A,O1[C@@]2([C@@](O)([C@H](O)[C@@H]([C@H]2c2ccccc2)CN(C)C)[C]2C1=CC(=[N]=C2OC)OC)c1ccc(cc1)C#N,0
N/A,N/A,O1c2c3[C@H]([N](CCc3cc(OC)c2O)(C)C)Cc2cc(Oc3cc4[C@@H](N(CCc4cc3OC)C)Cc3ccc1cc3)c(O)cc2,0
N/A,N/A,O[C@@](C1CCCCC1)(c1ccccc1)C(=O)OCC[N](CC)(CC)C,0
N/A,N/A,[N](CCCCCCCCCC[N](C)(C)C)(C)(C)C,0
